artist,asin,media,review_count,star_rating,title,year,
ILSA,B00VW6XTJ0,"Audio CD,MP3 Music,Vinyl",2,5,Felon's Claw,2015,
Kryptos,B004QEZFP6,"Audio CD,Audio CD",2,5,The Ark Of Gemini,2011,
THE PACT,B004Q542IG,Audio CD,2,5,Rock The Nite,1989,
Nuclear Assault,B001Z2L1DM,Audio CD,2,5,Fight to be Free/Brain Death E.P. (6 track CD),1988,
Unholy,B001TW69JE,"Audio CD,MP3 Music,Vinyl",2,5,New Life Behind Closed Eyes,2009,
Sevendust,B001G9FFMC,Audio CD,2,5,Packaged Goods,2008,
Sepultura,B0011NVANQ,Audio CD,2,5,Against & Nation,2008,
Puny Human,B000VEA334,"Audio CD,MP3 Music",5,4.2,Universal Freak Out,2007,
Nine Inch Nails,B000OCZ8BK,"Vinyl,MP3 Music",2,5,Survivalism,2007,
Necrodeath,B000KF0H8A,Audio CD,2,5,Fragments of Insanity,2007,
Anterrabae,B000FFOZYC,Audio CD,2,5,"And Our Heart Beat In Our Fingertips, Without Reason",2017,
Incubus,B000EWJUZK,Audio CD,2,5,4 Live Songs: Sampler,,
Yakuza,B000EHQ878,Audio CD,2,5,Samsara,2006,
Pitbulls in the Nursery,B000E6ET16,"Audio CD,MP3 Music",2,5,Lunatic,2006,
Black My Heart,B000AC7P1K,"Audio CD,MP3 Music",2,5,Before the Devil,2005,
Queens Of The Stone Age,B0009YA3GS,"Vinyl,Audio CD",2,5,In My Head,,
Satanic Warmaster,B00094Z2XW,Audio CD,2,5,Strength and Honour,2003,
El Pus,B0007LLPYW,"Audio CD,MP3 Music",8,4,Hoodlum Rock Vol. 1,2005,
The Black Maria,B0006UEVOA,"Audio CD,MP3 Music",20,3.8,Lead Us to Reason,2005,
Neurosis,B00006IQLX,"Audio CD,MP3 Music",2,5,"01 Lyon,France Official Bootleg Neurosis",2002,
Various Artists,B00005RGFV,Audio CD,2,5,Spin This,2001,
Biohazard,B00005HO6S,Audio CD,2,5,URBAN DISCIPLINE,2000,
3 Doors Down,B000050ABV,Audio CD,2,5,Kryptonite,,
Boulder,B00004TSDI,"Audio CD,MP3 Music,Vinyl",2,5,Ravage And Savage,2000,
Killing Joke,B00000DEON,"Audio CD,Vinyl",2,5,Millennium,1994,
Fuel,B00000AFMV,Audio CD,2,5,Shimmer,1998,
Alligator Gun,B000008Q0W,"Audio CD,Audio, Cassette",2,5,Onehundredpercentfreak,1995,
Buzzov-en,B000008NB1,"Audio CD,MP3 Music",2,5,Unwilling to Explain,1994,
Stealth/Reach/Alpha Jerk,B000006CK5,Audio CD,2,5,New York's Hardest 2,1998,
Coldwave Breaks (Series),B00000310H,Audio CD,2,5,Coldwave Breaks 2,1997,
Acumen Nation,B000001P4E,"Audio CD,MP3 Music",2,5,More Human Heart,1997,
Various Artists,B000001JX7,Audio CD,2,5,Industrial Mix Machine,1997,
Leather Strip,B000001JX5,Audio CD,2,5,Retrospective,1997,
Spahn Ranch,B000001JPH,"Audio CD,MP3 Music,Audio, Cassette",2,5,Collateral Damage,1993,
Va-Cop Compilation,B000000GY8,"Audio CD,MP3 Music",2,5,Cop Compilation / Various,1997,
Hound,B08SYW33V2,"Audio CD,MP3 Music,Vinyl",2,5,I Know My Enemies,2021,
Wail,B08PHBFX5T,"Audio CD,MP3 Music",2,5,Civilization Maximus,2021,
Rev. John Black,B08P1KLTCB,"Vinyl,Audio CD",2,5,O Tannenbaum Ltd.,2017,
Riot,B08KR23TG6,Vinyl,2,5,Archives Volume 5: 1992-2007,2020,
Mindless Sinner,B08JDTNPCH,"Vinyl,MP3 Music",2,5,Master Of Evil,2020,
Hexecutor,B08J1TMPG1,"Vinyl,MP3 Music",2,5,"Poison, Lust And Damnation",2017,
Tøronto,B08J1TMPFY,"Audio CD,MP3 Music,Vinyl",2,5,Under Siege,2021,
Projectionist,B08BGC8K9T,"Audio CD,MP3 Music",2,5,Under The Cruel Glow Of Terror,2020,
Grand Massive,B085RNKX58,"Audio CD,MP3 Music",2,5,4,2020,
Varathron,B083XX5CXR,"Vinyl,MP3 Music,Audio CD",2,5,Untrodden Corridors Of Hades,2020,
Nupraptor,B07WCHGY8N,"Audio Cassette,MP3 Music,Audio CD,Vinyl",2,5,Nupraptor - The Heresiarch (Cassette),,
Agathocles,B07R5KF7PG,"Audio CD,Audio CD",2,5,Agathocles Superiority Overdose (CD),,
Age of Man,B07R4K76RF,"Audio CD,MP3 Music,Audio CD,Vinyl",2,5,Age of Man About Time (CD),,
NEED2DESTROY,B07L5DTDHC,"Audio CD,MP3 Music",2,5,Show,2019,
Coven,B075MVWBB6,"Vinyl,Audio CD",2,5,The Advent Coloured Edt.,,
Chamber Of Malice,B01LNXW87A,"Audio CD,MP3 Music",2,5,Crime City Slam,2016,
Catherine Wheel,B00RCB9CUE,Vinyl,2,5,"Catherine Wheel - Happy Days - 2 LP Set 12"" - CLEAR VINYL original 1995 - gold stamp DJ - Shoegaze",,
Deathstars,B00JXHZQN2,Audio CD,2,5,Perfect Cult,2014,
MACHETE 187,B00IALOQ4C,"Audio CD,MP3 Music",2,5,Cold Street Homicide,2016,
Chuck Powell / Damond Jiniya,B00HETD110,Audio CD,2,5,Herman / Nebula,2013,
Hidden Timbre,B00ETHPIHK,"Audio CD,MP3 Music",2,5,Triangulation,2013,
Loxodrome,B00EB09UO2,"Audio CD,MP3 Music",2,5,Mirrors,2013,
Iron Maiden,B00DJWFRMC,Audio CD,2,5,The Clairvoyant / The Prisoner (Live),1988,
X Marks The Pedwalk,B00C3QVYM2,"MP3 Music,Audio CD",2,5,Abattoir (Extended Version),1990,
ORTHODOX,B00B5CD8N8,"Audio CD,MP3 Music",2,5,Conoce los Caminos MMV-MMX,2013,
Marilyn Manson,B00AG0D50Q,Audio CD,2,5,Smells Like Children,2013,
Jimmy Eat World,B00A71KIL8,Audio CD,2,5,Salt Sweat Sugar,2001,
Ween,B009YPF20U,Audio CD,2,5,Freedom Of '76,1995,
Ween,B009YO9J50,Audio CD,2,5,Voodoo Lady,1994,
Redd Kross,B009Y84GPE,Audio CD,2,5,Switchblade Sister,1993,
Swervedriver,B009U1XMHS,"Audio CD,Vinyl",2,5,Rave Down,1990,
Afghan Whigs,B009RZCEZI,"Audio CD,Vinyl",8,4,What Jail Is Like / Revenge,1994,
Shudder To Think,B009LR0P6W,Audio CD,2,5,Hit Liquor,1994,
Rage Against The Machine,B009GN786Q,Audio CD,2,5,Rage Against The Machine,2012,
Eels,B009GBVUPS,Audio CD,2,5,Hey Man (Now You're Really Living),2005,
Dog Faced Hermans,B0098SNP8E,"MP3 Music,Vinyl",2,5,Mental Blocks For All Ages,1991,
GAYTHEIST,B008MT9PZC,"Vinyl,MP3 Music",2,5,Stealth Beats,2012,
Nickelback,B008FREZYC,Audio CD,2,5,ALL THE RIGHT REASONS +bonus,2012,
Warcry,B0084RPKRE,"Audio CD,Audio CD",2,5,Donde Esta La Luz CD+DVD,,
Arcade Fire,B007OOMPL2,"Audio CD,Vinyl",2,5,Neighborhood #2 (Laika),2004,
Throwing Muses,B007NPMDVY,"Audio CD,Vinyl",2,5,"Not Too Soon (7"" Vinyl)",1991,
Happy Mondays,B007M46I5S,Vinyl,2,5,24 Hour Party People,2002,
Sebadoh,B007IVLV2U,"Vinyl,Audio CD",2,5,4 Song CD,1994,
The Cranberries,B007EL6O1M,"Vinyl,Audio CD",2,5,Ridiculous Thoughts,1995,
Fear Factory,B006RDXIJE,Audio CD,2,5,Dog Day Sunrise,1995,
Klogr,B006PYZ9WE,"Audio CD,MP3 Music",2,5,Till You Decay,2012,
Neurosis,B006P5VQ48,"Audio CD,Audio CD",2,5,Enemy Live NYC '94,,
Sandrider,B006P0YWNA,"Vinyl,MP3 Music,Vinyl",2,5,Sandrider,2012,
Napalm Death,B006G0Y5AY,Audio CD,2,5,Hung (Red Vinyl),1994,
Megadeth,B006EFTFJM,"Vinyl,Audio, Cassette",2,5,"Wake Up Dead (12"" Vinyl)",1987,
Opossum Holler,B0068RHIIQ,"Audio CD,MP3 Music",2,5,What's Done Is Done,2011,
Warcry,B005Q3RTLE,"Audio CD,MP3 Music,Audio CD",2,5,Directo a La Luz CD+DVD,,
45 Grave,B005JBL06I,,2,5,School's Out (Alice Cooper) b/w Partytime - The Story Of Sabine,,
Sick Of It All,B004WQCKW4,"Vinyl,MP3 Music,Audio CD",2,5,Potential For A Fall,1999,
Diemonsterdie,B004JU0R6O,"Audio CD,MP3 Music",2,5,Fall To Your Knees,2011,
On Thorns I Lay,B004HKJ4WO,"Audio CD,MP3 Music",2,5,Egocentric,2010,
Marilyn Manson,B004B17E7Q,,2,5,Arma-goddamn-motherfuckin-geddon (Limited Edition Picture Disc),2009,
Foo Fighters,B0046KNTHQ,Audio CD,2,5,Breakout,2000,
VARIOUS ARTISTS,B003BVWSMI,Audio CD,2,5,Skateboard 1 / Various,2010,
FYREDOGS,B00378JMR4,"Audio CD,MP3 Music",2,5,Hellfyre Rock & Roll,2011,
25 Ta Life,B00266LB7C,Audio CD,2,5,Keepin It Real,,
Spanking Machine,B0025JCQZ6,Audio CD,2,5,Simple Solutions To Perverted Problems,2001,
The Aurora Project,B001VPAFGC,"Audio CD,MP3 Music",5,4.2,Shadow Border,2017,
Mastodon,B001TH37TO,Vinyl,5,4.2,Divinations,2009,
Trepalium,B001Q7051K,Audio CD,2,5,XIII,2009,
L'Âme Immortelle,B001KF6MCE,"Audio CD,MP3 Music",8,4,Jenseits Der Schatten,2009,
Obscured By Clouds,B001J1Q7A6,"Audio CD,MP3 Music",2,5,Psycheclectic,2013,
Sanity's Dawn,B001EEPP2E,Audio CD,2,5,Mangled in the Meatgrinder,1998,
Coalesce,B001D0T4PI,DVD,2,5,No Business in This Business,,
Akiko Yuki,B001C3KCXE,Audio CD,5,4.2,Two for the Road,2008,
Jimmy Eat World,B0014QX0QK,Audio CD,2,5,Manchester Academy- 20th February 2008,2010,
Hemlock,B0013LKZKK,"Audio CD,MP3 Music",2,5,No Time For Sorrow,2008,
Reign Supreme,B00118QA54,"Audio CD,MP3 Music,Vinyl",2,5,American Violence,2008,
Otto's Daughter,B00116GK7O,"Audio CD,MP3 Music",2,5,New Kind of Heroine,2007,
Kampfar,B000X3VV0W,"Audio CD,MP3 Music,Audio CD,Vinyl",2,5,Kampfar,1995,
Coalesce,B000VJE1LY,DVD,2,5,No Business in This Business (4pc),,
Maudlin of the Well,B000V1KGQ6,"Audio CD,Audio CD",2,5,My Fruit PsychoBells... A Seed Combustible,1999,
Bullet for My Valentine,B000RE61AM,Audio CD,5,4.2,Rare Cuts,2007,
Nine Inch Nails,B000QFCCVO,Vinyl,2,5,Capital G,,
Unholy,B000Q7ZBYC,"Audio CD,MP3 Music,Vinyl",2,5,Blood of the Medusa,2007,
Linkin Park,B000PC6F7U,Audio CD,2,5,Minutes to Midnight,,
Katatonia,B000P298EM,"Audio CD,MP3 Music",2,5,July,,
Contradiction,B000OCY6WW,Audio CD,2,5,Voice of Hatred,2007,
Deftones,B000NO211Y,Audio CD,2,5,Mein,2008,
Valiomierda,B000NKB5D8,"Audio CD,MP3 Music",2,5,Valiomierda,2009,
Incubus,B000NJLXNG,Audio CD,5,4.2,Love Hurts,2007,
Ghastly City Sleep,B000NA26X6,"Audio CD,MP3 Music,Vinyl",2,5,Ghastly City Sleep,2007,
Hemlock,B000MQ4XLO,"Audio CD,MP3 Music",2,5,Bleed the Dream,2007,
Living Colour,B000LYLRQ6,Vinyl,2,5,Cult Of Personality,1988,
Rivethead,B000LE1CCA,"Audio CD,MP3 Music",2,5,Phase 3,2006,
Seether,B000KL3ESY,Audio CD,2,5,5 Songs,,
Ezurate,B000K0AZS2,"Audio CD,MP3 Music,Audio CD",2,5,Infernal Dominatio,2000,
Various Artists,B000JF4I1I,Audio CD,2,5,"JL AMERICA: SAMPLER, VOLUME 1",", et al.",
Wolfmother,B000I5XEB4,"Audio CD,MP3 Music,Vinyl",2,5,Love Train,2006,
Enter Self,B000HP03VY,"Audio CD,Audio CD",2,5,Awaken in Agony,2000,
Red Harvest,B000HEWKT8,DVD,2,5,Harvest Bloody Harvest (Ltd. Ed. Metal Box),,
Cult of Luna,B000HCPSN0,"Audio CD,MP3 Music",2,5,Chop Your Own Head Off,2006,
Scar'd Sanity,B000G8NW10,Audio CD,2,5,Way to Hide,2006,
Wolfmother,B000FPWXNM,Audio CD,2,5,Wolfmother,2006,
Papa Roach,B000F6YPHI,Audio CD,2,5,Lovehatetragedy,2006,
Matthew Mills,B000F6KHJS,Audio CD,2,5,Neoclassical Rock Guitar,2005,
STRUCK NERVE,B000EY18MG,"Vinyl,MP3 Music",2,5,Struck Nerve,2019,
Cock and Ball Torture,B000EX4QVC,Audio CD,2,5,Sadochismo,2001,
Helheim,B000ELVSIS,"Audio CD,MP3 Music,Vinyl",2,5,Av Norron Aett,,
Skywave,B000E74ZS2,Audio CD,2,5,Synthstatic,2003,
Guano Apes,B00069W5NU,"Audio CD,MP3 Music",2,5,Break the Line,2004,
World Bang,B0002ZDWLC,Audio CD,2,5,Music for Dummiyz,2004,
Blank Theory,B0002UR9HU,"Audio CD,MP3 Music",2,5,Catalyst,2000,
Lamb of God,B0002T22F0,Audio CD,2,5,Ashes of Wake,2004,
Papa Roach,B0002T1E0Y,Audio CD,2,5,Getting Away With Murder Pt.3,2004,
Enertia,B00029SWWC,Audio CD,2,5,Flashpoint,1999,
Course Of Empire,B000253NKM,Audio CD,2,5,Phone Calls From the Dead,2004,
10cc,B0001CNPQI,Audio CD,2,5,Far Away from Conformity,,
Lostprophets,B00013MXQK,Audio CD,2,5,Last Train 1,2004,
In Flames,B0000WN032,Audio CD,2,5,Colony,,
40 Below Summer,B0000W3OLU,Audio CD,2,5,Morning After,2008,
Jane's Addiction,B0000DBOBX,Audio CD,2,5,True Nature,2003,
Feeder,B0000CC7HP,"Audio CD,MP3 Music,Vinyl",2,5,Find the Colour,2003,
Murder One,B0000C7PTG,Audio CD,2,5,Rhythm for Thugs,2003,
Rudiments,B00009ZYA5,"Audio CD,MP3 Music",2,5,Circle Our Empire 1990-1993,2003,
Stone Sour,B00009VGWX,Audio CD,2,5,Inhale,2004,
Queens Of The Stone Age,B000CNGGBC,"Audio CD,Vinyl",2,5,Burn the Witch,2006,
Lana Lane,B000CAGMBO,"Audio CD,MP3 Music",2,5,Return to Japan Live,2004,
Pro-Pain,B000BYRA1W,Audio CD,2,5,Road Rage Live,2005,
Taproot,B000BRJ5IU,"Audio CD,MP3 Music",2,5,Poem/Transparent/Free,2003,
3 Doors Down,B000BRHUB4,Audio CD,2,5,Kryptonite,,
Methods Of Mayhem,B000BRHPGO,Audio CD,2,5,New Skin,2000,
System of a Down,B000AO9NY0,"Audio CD,Audio DVD",2,5,Question Pt 2,2005,
Gods,B000AMSR9Y,"Audio CD,MP3 Music",2,5,I See You Through Glass,,
Blessing the Hogs,B0009A1AN2,"Audio CD,MP3 Music",2,5,Twelve Gauge Solution,2007,
Living Colour,B0007WTBBK,Audio CD,2,5,Instant Live: Avalon Boston Ma 10/17/04,2005,
Dog Faced Gods,B0007TKHUM,"Audio CD,MP3 Music",2,5,Stoned Council,2005,
Rasmus,B0007N7YRC,"Audio CD,MP3 Music,Audio CD",2,5,Funeral Song,2005,
Voyager,B0007DDSA4,"Audio CD,MP3 Music",8,4,Element V,2004,
Creep,B0006IC108,"Audio CD,Audio CD,Vinyl",2,5,Creep: No Pain,1993,
,B0006B2A24,DVD,2,5,Hallucino-genetics:live 2004,,
Seether,B0006B0YN6,"Audio CD,Audio CD",2,5,Fine Again,2005,
Hate Dept.,B00009L53D,"Audio CD,MP3 Music",2,5,Ditch,2003,
Single Bullet Theory,B00009CBTA,"Audio CD,MP3 Music",2,5,Route 666,,
Guano Apes,B00008W3VN,"Audio CD,Audio CD",2,5,You Can't Stop Me,,
Brick Bath,B00008NRJU,"Audio CD,MP3 Music",2,5,Rebuilt,2004,
Disturbed,B00008LJG6,Audio CD,2,5,Believe 5 Live Tracks,2003,
,B00008G72J,Audio CD,2,5,Get Inside (Promo),,
Stream,B00008G3EO,Audio CD,2,5,Nothing Is Sacred,1998,
Biohazard,B00008G1GJ,"Vinyl,MP3 Music,Audio CD",2,5,How It Is,1994,
Die Kreuzen,B00008FWRI,"Vinyl,MP3 Music,Audio CD",2,5,Gone Away,1994,
Sub Version,B00008FEAH,Audio CD,2,5,Winds of War,1997,
Funker Vogt,B00007GQHT,"Audio CD,MP3 Music",2,5,Red Queen,,
Sev,B00006RSUI,"Audio CD,MP3 Music",2,5,Same Old Song,2002,
System of a Down,B00006G9ZK,Audio CD,2,5,Aerials (Aus),,
P.O.D.,B00006BCCC,"Vinyl,Audio CD",2,5,Boom / Rock the Party,2002,
Slipknot,B00006AWK4,Audio CD,5,4.2,My Plague,2002,
System of a Down,B000069UTP,Audio CD,2,5,Aerials,2002,
Dead Heaven Cowboys,B0000648QD,Audio CD,2,5,Conversations in the Flood,2002,
Nickelback,B000063BJE,Audio CD,2,5,Too Bad / How You Remind Me / Learn the Hard Way,2002,
Montany,B000062V2C,Audio CD,2,5,New Born Day,2002,
Evil Beaver,B00005YPYK,Audio CD,2,5,Lick It,2002,
Mower,B00005QJVG,"Audio CD,MP3 Music,Vinyl",5,4.2,Mower,2002,
System of a Down,B00005QIRU,Audio CD,2,5,Chop Suey Pt.2,,
Cavity,B00005QDE8,"Audio CD,MP3 Music",2,5,On The Lam,2001,
Regurgitator,B00005N9K6,"Audio CD,MP3 Music",2,5,Eduardo & Rodriguez Wage War on T-Wrecks,,
Nullset,B00005M0F3,Audio CD,2,5,Smokewood,2001,
Thumbnail,B00005LOSO,Audio CD,2,5,That Static,2001,
Dead Voices On Air,B00005IAKG,"Audio CD,MP3 Music",2,5,Live: Dead Voices on Air,2001,
Zebrahead,B00005HMR9,Audio CD,2,5,Playmate of Year,2008,
Grip Inc.,B000059X49,Audio CD,2,5,Power of the Strenght: Nemesis,2003,
Apartment 26,B0000589NG,"Audio CD,MP3 Music,Audio, Cassette",2,5,Hallucinating,2001,
Marilyn Manson,B00005655U,Audio CD,2,5,Get Your Gunn,1998,
Grade,B000051738,"Audio CD,MP3 Music",2,5,The Embarrassing Beginning,2000,
The Staple Singers,B00004XMWF,"Audio CD,MP3 Music,Vinyl",5,4.2,Wherever You Go There You,,
Sentenced,B00004TW4K,Audio CD,2,5,Crimson,2000,
Filter,B00004SF6V,Audio CD,2,5,Take a Picture Pt.2,2000,
Ivory Tower,B00004C4NG,"Audio CD,MP3 Music",8,4,Ivory Tower,2000,
Mayadome,B000040OKF,"Audio CD,MP3 Music",2,5,Near Life Experience,2010,
Limp Bizkit,B00003XARR,Audio CD,2,5,Star Profile: Limp Bizkit,2000,
Tea Party,B00003TL7F,Audio CD,2,5,Heaven Coming Down,,
Feeder,B00002MSFG,Audio CD,2,5,Paperfaces Pt.2,,
Nine Inch Nails,B000027AGM,Audio CD,2,5,Interview,1999,
Cubanate,B000026VCO,Audio CD,2,5,Metal,1994,
Lawrence Jimmy,B0000248BM,"Audio CD,MP3 Music",2,5,World Is Round,1998,
Monster Magnet,B00001NFK3,Audio CD,2,5,Dopes to Infinity,,
Madd Hunter,B00000K07M,"Audio CD,MP3 Music",2,5,Silence of the Lamb,2010,
Regurgitator,B00000JA4S,Audio CD,2,5,Unit Re-Booted,2004,
Hellnation,B00000J61X,Audio CD,2,5,Fucked Up Mess,1999,
Blue Honey,B00000IWTT,"Audio CD,MP3 Music",2,5,Nine Days Wonder,2010,
Ativin,B00000IWPS,"Audio CD,MP3 Music",2,5,Summing the Approach,1999,
Skunk Anansie,B00000IB57,Audio CD,2,5,Vol. 2-All I Want,1996,
Zebrahead,B00000I827,Audio CD,2,5,Get Back,1999,
Various Artists,B00000G5P4,Audio CD,2,5,Free Air,1999,
Swamp Terrorists,B00000G5BA,Audio CD,2,5,Rare & Unreleased,1999,
Marilyn Manson,B00000DLXV,Audio CD,2,5,Mechanical Animals,1998,
Course Of Empire,B00000DDWV,Audio CD,2,5,Infested / Let's Have a War / Joy,1993,
Compression,B00000BKII,"Audio CD,MP3 Music",2,5,Compression,1998,
Meathead,B00000B4SK,Audio CD,2,5,Protect Me From What I Wa,,
Therapy?,B000009GVJ,"Audio CD,Vinyl",2,5,"Lonely, Cryin', Only",1998,
Leather Strip,B000009EHN,"Audio CD,MP3 Music",5,4.2,Yes I'm Limited 2,1998,
Babylon Sad,B000008OQD,"Audio CD,Vinyl",2,5,Kyrie,1995,
Strange Parcels,B000008N5S,"Audio CD,MP3 Music,Vinyl",2,5,Disconnection,1994,
Course Of Empire,B000008EN1,Audio CD,2,5,Course,1992,
Feeder,B000007YU7,"Audio CD,MP3 Music",2,5,Stereo World,,
Skunk Anansie,B000006ZTD,Audio CD,2,5,Brazen Weep Pt. 2,1999,
Strain,B000005WMP,"Audio CD,MP3 Music",2,5,Here & Now,1996,
Swamp Terrorists,B000005OP7,Audio CD,2,5,Wreck,1996,
Marilyn Manson,B000005K1W,Audio CD,2,5,Gods of Fuck,2004,
Ditch Croaker,B000005JCW,Audio CD,2,5,Secrets of the Mule,1996,
Various Artists,B000005HMX,Audio CD,2,5,Identity 3,1997,
Neurotica,B000005FDF,Audio CD,2,5,Easy Speak,1997,
Beowulf,B000003C9U,"Vinyl,Audio, Cassette",2,5,Beowulf,1990,
Undertow,B0000037M0,"Audio CD,Vinyl",2,5,At Both Ends,1994,
Strain,B0000037LT,Audio CD,2,5,Strain,1995,
L7,B000002MDR,"Audio CD,Vinyl",2,5,Off the Wagon,1997,
Acumen,B000001C4V,Audio CD,5,4.2,Territory / Universe,1996,
Battery,B000000TDC,"Audio CD,MP3 Music,Vinyl",5,4.2,Whatever It Takes,1998,
Motherhead Bug,B000000NWD,"Audio Cassette,MP3 Music,Audio CD",2,5,Zambodia,1995,
Eyehategod,B000046Q1D,"Audio CD,MP3 Music,Vinyl",19,3.8,Southern Discomfort,2012,
Soundgarden,B000002G2C,"Audio Cassette,Audio, Cassette",6,4.1,Superunknown,1994,
Windir,B08Z2J456H,Vinyl,6,4.1,Arntor Ltd. Ed,2021,
W.E.B.,B09GYN3CLG,"Audio CD,MP3 Music,Vinyl",6,4.1,Colosseum,2021,
Inhale/Exhale,B0018PJER6,"Audio CD,MP3 Music",11,3.9,I Swear,2008,
AC/DC TRIBUTE,B000001JVQ,Audio CD,11,3.9,Covered In Black AC/DC Tribute,1996,
Shutdown,B00004X0EF,"Audio CD,MP3 Music,Vinyl",6,4.1,Few and Far Between,2000,
Sdi,B07ZWBRGH9,"Vinyl,MP3 Music,Audio CD",6,4.1,80s Metal Band,2020,
Insolence,B000V7KI0O,"Audio CD,MP3 Music",11,3.9,Audio War,2008,
Sepultura,B000EQIS1I,Audio CD,6,4.1,Dante 21,2006,
Pitchshifter,B0000081DQ,"Audio CD,Vinyl,Audio, Cassette",6,4.1,Remix War,,
John Gregorio,B00005RG6F,DVD,57,3.7,Tool: Toology - Unauthorized Biography,", et al.",
Fear Factory,B0002IQJVY,Audio CD,4,4.3,Mischief Invasion,2004,
Dead Amanda,B000001MEZ,Audio CD,4,4.3,Why,2012,
Nickelback,B000H9I1C8,DVD,4,4.3,Nickelback: Pictures,,
Sea of Green,B00008J2LJ,"Audio CD,MP3 Music",4,4.3,Chemical Vacation,2003,
Fudge Tunnel,B000057C44,"Audio CD,Audio, Cassette",4,4.3,Teeth Ep,,
Lana Lane,B00000J1YM,Audio CD,4,4.3,Queen of Ocean,,
Transport League,B00000B5YB,"Audio CD,MP3 Music",4,4.3,Superevil,,
Neurosis,B00004Z42Y,"Audio CD,MP3 Music,Vinyl",10,3.9,Pain of Mind,2000,
Throwdown,B00062IDJ2,DVD,10,3.9,Throwdown: Together Forever United,,
Entombed,B000683TLI,"Audio CD,MP3 Music",10,3.9,Unreal Estate,2005,
Coal Chamber,B00003Q4CR,Audio CD,3,4.5,Shock The Monkey,2000,
Tetsuya Shibata,B00005OAI3,Audio CD,3,4.5,Heavy Metal: Geomatrix, | ,
Aeolian,B08JF5HXTT,"Audio CD,MP3 Music",3,4.5,Negationist,2020,
On Broken Wings,B0009A1B2W,"Audio CD,MP3 Music",10,3.9,It's All a Long Goodbye,2005,
Los Natas,B000G1TOUU,"Audio CD,MP3 Music",3,4.5,El Hombre Montana,2006,
Xorcist,B00000ID2M,"Audio CD,MP3 Music",3,4.5,Nomad,1999,
Skin Chamber,B000008KSC,"Audio CD,Audio, Cassette",3,4.5,Trial,1993,
Various,B000000IFR,"Audio CD,MP3 Music",3,4.5,California Takeover,1996,
No One,B00JMW94JA,"Audio Cassette,MP3 Music,Audio CD,Vinyl",3,4.5,No One,2001,
The Breeders,B00A1IUQAK,"Audio CD,Audio CD",3,4.5,Live In Stockholm (Fan Club Pack),1994,
Phoenix,B009HIXF2Q,"Vinyl,Audio CD",3,4.5,Too Young,2000,
Blood Duster,B0017GSFMG,"Audio CD,MP3 Music",10,3.9,Cunt,2008,
Figure of Six,B0015WLZ7E,"Audio CD,MP3 Music",3,4.5,Aion,2008,
Illuminandi,B000BQX9RY,"Audio CD,MP3 Music",3,4.5,The Beginning,2005,
Report Suspicious Activity,B000B6TRLG,"Audio CD,MP3 Music",3,4.5,Report Suspicious Activity,2005,
Hard Skin,B000784WHC,"Audio CD,MP3 Music,Vinyl",3,4.5,Same Meat Different Gravy,2005,
Illdisposed,B0000C52K1,"Audio CD,Audio CD",3,4.5,Four Depressive Seasons,2003,
A Perfect Murder,B00009EIOS,Audio CD,3,4.5,Cease To Suffer,2015,
L'Âme Immortelle,B00008XEQ2,"Audio CD,MP3 Music",3,4.5,Zwielicht: Remixes,2003,
Event,B00008IAKW,"Audio CD,MP3 Music",3,4.5,Scratching at the Surface,2003,
Kissing Chaos,B000084TS4,"Audio CD,MP3 Music",3,4.5,Enter With A Bullet,2003,
Vandermark 5,B00006J3UG,"Audio CD,MP3 Music",3,4.5,Free Jazz Classics 1 & 2,2002,
Brick Bath,B00005YQH3,"Audio CD,MP3 Music",3,4.5,I Won't Live The Lie,2004,
,B00005QXB3,Audio CD,3,4.5,It's Been Awhile Pt.1,,
Papa Roach,B00005J8TS,Audio CD,3,4.5,Broken Home (Enhanced),,
Now She's Gone,B0000508W0,Audio CD,3,4.5,Now Shes Gone,2000,
Kemuri,B00004YZ5F,"Audio CD,Vinyl",3,4.5,Senka-Senrui,2000,
,B00004YU35,Audio CD,3,4.5,Maggot Corps,,
Kyuss,B00004W4ZI,Audio CD,10,3.9,3 for 1,2000,
Funker Vogt,B00004TDO0,"Audio CD,MP3 Music",3,4.5,Gunman,2000,
American Dog,B00004T8ZR,"Audio CD,MP3 Music",3,4.5,Last of a Dying Breed,2000,
Therapy?,B000025IBV,Audio CD,3,4.5,Born in a Crash,,
My Own Victim,B000024XZQ,"Audio CD,MP3 Music",3,4.5,Weapon,1998,
Iron Monkey,B00000JUUY,"Vinyl,Audio CD",3,4.5,We've Learned Nothing,1999,
Various Artists,B00000DI1F,Audio CD,3,4.5,Metal Millenium,1998,
White Zombie,B000005S71,Audio CD,3,4.5,One,1997,
My Own Victim,B000005HMH,"Audio CD,MP3 Music,Vinyl",3,4.5,Burning Inside,1995,
Ativin,B000005CKO,"Audio CD,MP3 Music",3,4.5,Pills Vs Planes,1997,
Dead Voices On Air,B000001JS9,"Audio CD,MP3 Music",3,4.5,New Words Machine,1995,
Space Streakings,B0000019FB,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",3,4.5,Nana Toku,1994,
Bitch Magnet,B0000000S4,"Audio CD,MP3 Music,Vinyl",3,4.5,Ben Hur,1995,
Egypt Central,B000CA2SJE,Audio CD,7,4,Egypt Central,2005,
Luxx,B00000617D,Audio CD,7,4,Luxx,1998,
