id,satisfaction
88846,neutral or dissatisfied
92483,satisfied
24534,satisfied
107219,neutral or dissatisfied
76285,satisfied
28705,satisfied
31035,satisfied
98847,satisfied
121860,neutral or dissatisfied
29109,neutral or dissatisfied
74949,neutral or dissatisfied
68011,satisfied
47618,satisfied
126263,neutral or dissatisfied
69999,neutral or dissatisfied
49285,satisfied
106523,neutral or dissatisfied
18198,neutral or dissatisfied
83649,neutral or dissatisfied
22473,neutral or dissatisfied
50559,neutral or dissatisfied
48546,neutral or dissatisfied
36657,neutral or dissatisfied
71770,satisfied
248,neutral or dissatisfied
92935,neutral or dissatisfied
11322,neutral or dissatisfied
87662,neutral or dissatisfied
106231,neutral or dissatisfied
36430,satisfied
1156,neutral or dissatisfied
75232,neutral or dissatisfied
21980,neutral or dissatisfied
129848,neutral or dissatisfied
117404,satisfied
85908,satisfied
78434,neutral or dissatisfied
91422,satisfied
119036,satisfied
122336,neutral or dissatisfied
118002,neutral or dissatisfied
89538,satisfied
113643,neutral or dissatisfied
80949,neutral or dissatisfied
97850,satisfied
64257,neutral or dissatisfied
71211,neutral or dissatisfied
2085,satisfied
125107,satisfied
89663,neutral or dissatisfied
116882,satisfied
35946,satisfied
67667,neutral or dissatisfied
79392,satisfied
66492,neutral or dissatisfied
73230,neutral or dissatisfied
46267,neutral or dissatisfied
49479,satisfied
37377,satisfied
46518,neutral or dissatisfied
39735,neutral or dissatisfied
127005,neutral or dissatisfied
94462,satisfied
45899,neutral or dissatisfied
70691,neutral or dissatisfied
64118,satisfied
49328,satisfied
44342,neutral or dissatisfied
118796,neutral or dissatisfied
107509,neutral or dissatisfied
101554,satisfied
15204,satisfied
100758,satisfied
87573,neutral or dissatisfied
5823,neutral or dissatisfied
34224,neutral or dissatisfied
94202,satisfied
96751,satisfied
53877,neutral or dissatisfied
112598,neutral or dissatisfied
53595,satisfied
52284,neutral or dissatisfied
98702,neutral or dissatisfied
112821,satisfied
62509,satisfied
25924,satisfied
14371,satisfied
33953,satisfied
49236,satisfied
46649,satisfied
55341,neutral or dissatisfied
16107,satisfied
94830,neutral or dissatisfied
123795,satisfied
12235,satisfied
15656,neutral or dissatisfied
127246,satisfied
49406,neutral or dissatisfied
97060,satisfied
54743,neutral or dissatisfied
91733,satisfied
31846,neutral or dissatisfied
98161,neutral or dissatisfied
74339,neutral or dissatisfied
87416,neutral or dissatisfied
35426,neutral or dissatisfied
52506,neutral or dissatisfied
78762,neutral or dissatisfied
28532,neutral or dissatisfied
65982,neutral or dissatisfied
76457,satisfied
74680,neutral or dissatisfied
118602,neutral or dissatisfied
62697,satisfied
122933,satisfied
81370,neutral or dissatisfied
31215,neutral or dissatisfied
28338,neutral or dissatisfied
22558,neutral or dissatisfied
83026,satisfied
93592,satisfied
128907,satisfied
118099,satisfied
99859,neutral or dissatisfied
65449,neutral or dissatisfied
102984,satisfied
85625,neutral or dissatisfied
10265,neutral or dissatisfied
88933,satisfied
82479,neutral or dissatisfied
31747,satisfied
121306,satisfied
64975,neutral or dissatisfied
23420,neutral or dissatisfied
31946,neutral or dissatisfied
87485,satisfied
92229,neutral or dissatisfied
50150,neutral or dissatisfied
50844,neutral or dissatisfied
51097,neutral or dissatisfied
38576,neutral or dissatisfied
80623,neutral or dissatisfied
33141,neutral or dissatisfied
119764,neutral or dissatisfied
112097,neutral or dissatisfied
10144,satisfied
102748,satisfied
119862,neutral or dissatisfied
71590,neutral or dissatisfied
52192,satisfied
39944,neutral or dissatisfied
39335,neutral or dissatisfied
14518,satisfied
84821,neutral or dissatisfied
73442,neutral or dissatisfied
93279,neutral or dissatisfied
107186,neutral or dissatisfied
41609,neutral or dissatisfied
125133,neutral or dissatisfied
72208,neutral or dissatisfied
54342,satisfied
37782,satisfied
73786,satisfied
65588,neutral or dissatisfied
6532,neutral or dissatisfied
91990,neutral or dissatisfied
40648,satisfied
87460,satisfied
90394,neutral or dissatisfied
107519,neutral or dissatisfied
64089,satisfied
101470,satisfied
55004,satisfied
27988,neutral or dissatisfied
36952,satisfied
79763,satisfied
61369,satisfied
3092,satisfied
68655,neutral or dissatisfied
32520,satisfied
61114,neutral or dissatisfied
126398,satisfied
82273,satisfied
29972,neutral or dissatisfied
122118,satisfied
90558,satisfied
64814,neutral or dissatisfied
89108,satisfied
94485,satisfied
123007,satisfied
108674,satisfied
4991,satisfied
41026,neutral or dissatisfied
48990,neutral or dissatisfied
16842,neutral or dissatisfied
58973,satisfied
95300,neutral or dissatisfied
16072,neutral or dissatisfied
106532,satisfied
39418,neutral or dissatisfied
129595,neutral or dissatisfied
123790,satisfied
115974,neutral or dissatisfied
128883,satisfied
128770,neutral or dissatisfied
66977,satisfied
103238,neutral or dissatisfied
101515,satisfied
794,neutral or dissatisfied
115374,neutral or dissatisfied
83878,satisfied
109832,satisfied
78230,neutral or dissatisfied
88931,satisfied
27825,neutral or dissatisfied
75405,satisfied
22505,satisfied
65142,neutral or dissatisfied
124719,neutral or dissatisfied
32162,satisfied
75929,neutral or dissatisfied
124589,neutral or dissatisfied
93749,neutral or dissatisfied
125043,satisfied
108400,neutral or dissatisfied
25944,neutral or dissatisfied
23233,satisfied
18485,satisfied
51907,satisfied
41435,neutral or dissatisfied
51038,neutral or dissatisfied
103005,satisfied
116168,neutral or dissatisfied
34992,satisfied
87010,neutral or dissatisfied
7782,neutral or dissatisfied
53567,satisfied
82162,neutral or dissatisfied
34561,satisfied
1790,satisfied
21606,neutral or dissatisfied
73800,neutral or dissatisfied
111006,satisfied
110805,neutral or dissatisfied
6504,satisfied
122633,satisfied
112469,neutral or dissatisfied
44472,neutral or dissatisfied
3792,neutral or dissatisfied
113504,neutral or dissatisfied
117604,neutral or dissatisfied
29797,satisfied
54539,neutral or dissatisfied
488,satisfied
31915,satisfied
123418,neutral or dissatisfied
107046,satisfied
23597,satisfied
7890,neutral or dissatisfied
30645,neutral or dissatisfied
53236,neutral or dissatisfied
20778,satisfied
102668,satisfied
28461,neutral or dissatisfied
34679,satisfied
96059,neutral or dissatisfied
40163,satisfied
27824,neutral or dissatisfied
90838,neutral or dissatisfied
89106,neutral or dissatisfied
71954,satisfied
125875,satisfied
97736,neutral or dissatisfied
49977,neutral or dissatisfied
128333,satisfied
34251,satisfied
56279,neutral or dissatisfied
102189,satisfied
48026,neutral or dissatisfied
89917,neutral or dissatisfied
93550,satisfied
57020,neutral or dissatisfied
93826,satisfied
54545,neutral or dissatisfied
106708,neutral or dissatisfied
70913,satisfied
65283,neutral or dissatisfied
82701,satisfied
46062,neutral or dissatisfied
111576,satisfied
21895,neutral or dissatisfied
107158,satisfied
1197,neutral or dissatisfied
21219,neutral or dissatisfied
75643,satisfied
96847,satisfied
77862,neutral or dissatisfied
76344,satisfied
85023,neutral or dissatisfied
57335,neutral or dissatisfied
62510,satisfied
44488,neutral or dissatisfied
42823,satisfied
70701,neutral or dissatisfied
96055,satisfied
31061,neutral or dissatisfied
53790,neutral or dissatisfied
51935,satisfied
18983,satisfied
120336,neutral or dissatisfied
55508,satisfied
20907,neutral or dissatisfied
36317,satisfied
63716,satisfied
129063,neutral or dissatisfied
19288,satisfied
66282,neutral or dissatisfied
79330,neutral or dissatisfied
60987,neutral or dissatisfied
67517,satisfied
81841,neutral or dissatisfied
82466,neutral or dissatisfied
26727,satisfied
67236,neutral or dissatisfied
17214,neutral or dissatisfied
90041,satisfied
115644,neutral or dissatisfied
85535,satisfied
68175,neutral or dissatisfied
6629,neutral or dissatisfied
73146,satisfied
41821,neutral or dissatisfied
124564,neutral or dissatisfied
128025,satisfied
56255,neutral or dissatisfied
76274,neutral or dissatisfied
25936,neutral or dissatisfied
129857,satisfied
79532,satisfied
35018,satisfied
21804,neutral or dissatisfied
112456,neutral or dissatisfied
68055,satisfied
38655,satisfied
76841,satisfied
12751,neutral or dissatisfied
59079,neutral or dissatisfied
128747,neutral or dissatisfied
38185,neutral or dissatisfied
101200,neutral or dissatisfied
59249,neutral or dissatisfied
18898,neutral or dissatisfied
39162,neutral or dissatisfied
20526,neutral or dissatisfied
89798,neutral or dissatisfied
74438,neutral or dissatisfied
30899,satisfied
29711,neutral or dissatisfied
9549,satisfied
117444,neutral or dissatisfied
94137,satisfied
110162,neutral or dissatisfied
52939,satisfied
41102,satisfied
31537,neutral or dissatisfied
33578,satisfied
105867,neutral or dissatisfied
104418,satisfied
114605,satisfied
112944,neutral or dissatisfied
82536,neutral or dissatisfied
27780,neutral or dissatisfied
23646,satisfied
90262,satisfied
59284,neutral or dissatisfied
9446,neutral or dissatisfied
38949,neutral or dissatisfied
103849,neutral or dissatisfied
1889,neutral or dissatisfied
104947,neutral or dissatisfied
105580,neutral or dissatisfied
3360,satisfied
119399,satisfied
35095,satisfied
6884,satisfied
125489,neutral or dissatisfied
95989,neutral or dissatisfied
116275,neutral or dissatisfied
75825,neutral or dissatisfied
10012,neutral or dissatisfied
105630,satisfied
41689,neutral or dissatisfied
105652,satisfied
119283,satisfied
22110,neutral or dissatisfied
51215,neutral or dissatisfied
62106,neutral or dissatisfied
17252,neutral or dissatisfied
26806,neutral or dissatisfied
56121,satisfied
27593,neutral or dissatisfied
99243,satisfied
25123,satisfied
68967,neutral or dissatisfied
17459,neutral or dissatisfied
34638,satisfied
93804,neutral or dissatisfied
107738,neutral or dissatisfied
74142,neutral or dissatisfied
49717,satisfied
39759,neutral or dissatisfied
52432,neutral or dissatisfied
98901,neutral or dissatisfied
46757,neutral or dissatisfied
100617,satisfied
110117,neutral or dissatisfied
86046,neutral or dissatisfied
53513,neutral or dissatisfied
55340,neutral or dissatisfied
3994,satisfied
20690,satisfied
101463,satisfied
15160,neutral or dissatisfied
6223,neutral or dissatisfied
330,neutral or dissatisfied
68623,satisfied
89362,neutral or dissatisfied
86627,neutral or dissatisfied
49113,neutral or dissatisfied
119072,satisfied
116627,satisfied
84884,neutral or dissatisfied
71041,satisfied
98553,satisfied
32815,neutral or dissatisfied
113324,satisfied
95309,neutral or dissatisfied
51997,neutral or dissatisfied
33240,neutral or dissatisfied
93337,satisfied
95305,neutral or dissatisfied
15340,satisfied
30401,neutral or dissatisfied
62459,neutral or dissatisfied
17507,neutral or dissatisfied
72397,satisfied
72132,satisfied
119139,satisfied
750,satisfied
8261,neutral or dissatisfied
98102,satisfied
57512,satisfied
16729,neutral or dissatisfied
20079,neutral or dissatisfied
19785,neutral or dissatisfied
108742,satisfied
68416,satisfied
84775,neutral or dissatisfied
21175,neutral or dissatisfied
59779,neutral or dissatisfied
111936,satisfied
81843,neutral or dissatisfied
63658,satisfied
58912,neutral or dissatisfied
56919,satisfied
56105,satisfied
118628,satisfied
122397,neutral or dissatisfied
109328,neutral or dissatisfied
110868,satisfied
114801,satisfied
89449,neutral or dissatisfied
118707,neutral or dissatisfied
59859,satisfied
49757,satisfied
24134,satisfied
112489,neutral or dissatisfied
48365,satisfied
88447,neutral or dissatisfied
52343,satisfied
31139,neutral or dissatisfied
67615,satisfied
85916,neutral or dissatisfied
1411,neutral or dissatisfied
95748,satisfied
22173,satisfied
88429,neutral or dissatisfied
24120,neutral or dissatisfied
54782,satisfied
17396,satisfied
35158,neutral or dissatisfied
54572,satisfied
45817,satisfied
17480,satisfied
78709,neutral or dissatisfied
37015,neutral or dissatisfied
16009,satisfied
2227,satisfied
109991,neutral or dissatisfied
42662,neutral or dissatisfied
4660,neutral or dissatisfied
104060,neutral or dissatisfied
69766,satisfied
89189,satisfied
86053,neutral or dissatisfied
112637,neutral or dissatisfied
66387,satisfied
53126,satisfied
101868,neutral or dissatisfied
34737,neutral or dissatisfied
62952,neutral or dissatisfied
117847,neutral or dissatisfied
60666,neutral or dissatisfied
4141,neutral or dissatisfied
57035,satisfied
54538,neutral or dissatisfied
7477,neutral or dissatisfied
7103,neutral or dissatisfied
7715,satisfied
69595,neutral or dissatisfied
20718,satisfied
43998,neutral or dissatisfied
121657,satisfied
100580,neutral or dissatisfied
24256,neutral or dissatisfied
79540,satisfied
55068,neutral or dissatisfied
94052,satisfied
125705,neutral or dissatisfied
22641,neutral or dissatisfied
126958,satisfied
109354,satisfied
57631,neutral or dissatisfied
36524,satisfied
123627,satisfied
41062,satisfied
37934,neutral or dissatisfied
71676,neutral or dissatisfied
79096,neutral or dissatisfied
105607,satisfied
81686,neutral or dissatisfied
126595,satisfied
15196,neutral or dissatisfied
4476,satisfied
10370,satisfied
113787,satisfied
33152,neutral or dissatisfied
86890,satisfied
20026,satisfied
28422,neutral or dissatisfied
75082,neutral or dissatisfied
51819,satisfied
37687,neutral or dissatisfied
128633,neutral or dissatisfied
8590,neutral or dissatisfied
9881,neutral or dissatisfied
77778,neutral or dissatisfied
126066,satisfied
97586,neutral or dissatisfied
46071,satisfied
90607,satisfied
69658,neutral or dissatisfied
123499,satisfied
4271,neutral or dissatisfied
9246,neutral or dissatisfied
25507,neutral or dissatisfied
54630,neutral or dissatisfied
85190,neutral or dissatisfied
98107,neutral or dissatisfied
99962,satisfied
95095,neutral or dissatisfied
15222,neutral or dissatisfied
87542,satisfied
125490,neutral or dissatisfied
92088,neutral or dissatisfied
76982,neutral or dissatisfied
21346,neutral or dissatisfied
102566,satisfied
1495,neutral or dissatisfied
468,satisfied
96913,neutral or dissatisfied
75227,satisfied
54597,neutral or dissatisfied
28299,satisfied
117595,neutral or dissatisfied
104211,satisfied
3542,neutral or dissatisfied
43128,satisfied
38069,neutral or dissatisfied
54905,neutral or dissatisfied
70248,neutral or dissatisfied
126461,satisfied
23684,neutral or dissatisfied
91301,neutral or dissatisfied
78318,neutral or dissatisfied
82166,neutral or dissatisfied
91839,neutral or dissatisfied
34613,neutral or dissatisfied
116907,satisfied
38151,neutral or dissatisfied
33504,neutral or dissatisfied
899,neutral or dissatisfied
111982,neutral or dissatisfied
23390,satisfied
101262,neutral or dissatisfied
12128,satisfied
54425,neutral or dissatisfied
29981,neutral or dissatisfied
64009,satisfied
77735,satisfied
50194,neutral or dissatisfied
29856,neutral or dissatisfied
45012,neutral or dissatisfied
67596,satisfied
47077,neutral or dissatisfied
88422,neutral or dissatisfied
80711,satisfied
26749,satisfied
37280,satisfied
54719,satisfied
9237,neutral or dissatisfied
65997,satisfied
97521,neutral or dissatisfied
53910,neutral or dissatisfied
75988,satisfied
115693,neutral or dissatisfied
1957,neutral or dissatisfied
35001,neutral or dissatisfied
17257,neutral or dissatisfied
5966,satisfied
65716,neutral or dissatisfied
83364,satisfied
34954,neutral or dissatisfied
26792,satisfied
88970,neutral or dissatisfied
23053,neutral or dissatisfied
6916,neutral or dissatisfied
